Date,IHSG,USD_IDR,Gold,SP500
2014-05-26,4963.7314453125,11590.0,1291.5999755859375,1900.530029296875
2014-05-27,4963.7314453125,11560.0,1265.4000244140625,1911.9100341796875
2014-05-28,4985.38427734375,11560.0,1259.300048828125,1909.780029296875
2014-05-29,4985.38427734375,11630.0,1256.300048828125,1920.030029296875
2014-05-30,4893.7177734375,11595.0,1245.5999755859375,1923.5699462890625
2014-06-02,4911.8994140625,11660.0,1243.699951171875,1924.969970703125
2014-06-03,4941.96435546875,11760.0,1244.300048828125,1924.239990234375
2014-06-04,4932.3720703125,11770.0,1244.0,1927.8800048828125
2014-06-05,4935.3720703125,11880.0,1253.0,1940.4599609375
2014-06-06,4936.98388671875,11845.0,1252.0999755859375,1949.43994140625
2014-06-09,4884.89306640625,11815.0,1253.5,1951.27001953125
2014-06-10,4945.89697265625,11775.0,1259.800048828125,1950.7900390625
2014-06-11,4971.75244140625,11815.0,1260.800048828125,1943.8900146484375
2014-06-12,4934.21533203125,11805.0,1273.5999755859375,1930.1099853515625
2014-06-13,4926.4716796875,11780.0,1273.699951171875,1936.1600341796875
2014-06-16,4885.26904296875,11785.0,1274.9000244140625,1937.780029296875
2014-06-17,4909.32568359375,11815.0,1271.699951171875,1941.989990234375
2014-06-18,4887.669921875,11885.0,1272.4000244140625,1956.97998046875
2014-06-19,4864.083984375,12005.0,1313.699951171875,1959.47998046875
2014-06-20,4847.51220703125,11925.0,1316.199951171875,1962.8699951171875
2014-06-23,4841.93994140625,11950.0,1318.0,1962.6099853515625
2014-06-24,4862.05126953125,11988.0,1320.9000244140625,1949.97998046875
2014-06-25,4838.79345703125,11995.0,1322.199951171875,1959.530029296875
2014-06-26,4872.22998046875,12090.0,1316.0999755859375,1957.219970703125
2014-06-27,4844.94482421875,12100.0,1319.0,1960.9599609375
2014-06-30,4878.39208984375,12020.0,1321.800048828125,1960.22998046875
2014-07-01,4884.63525390625,11885.0,1326.4000244140625,1973.3199462890625
2014-07-02,4908.08251953125,11865.0,1330.699951171875,1974.6199951171875
2014-07-03,4888.544921875,11900.0,1320.4000244140625,1985.43994140625
2014-07-04,4905.6337890625,11905.0,1320.4000244140625,1985.43994140625
2014-07-07,4988.83642578125,11860.0,1316.5,1977.6500244140625
2014-07-08,5024.51611328125,11725.0,1316.0,1963.7099609375
2014-07-09,5024.51611328125,11665.0,1323.800048828125,1972.8299560546875
2014-07-10,5097.8115234375,11615.0,1338.699951171875,1964.6800537109375
2014-07-11,5032.4033203125,11570.0,1337.0,1967.5699462890625
2014-07-14,5020.8671875,11605.0,1306.300048828125,1977.0999755859375
2014-07-15,5070.62353515625,11663.0,1296.9000244140625,1973.280029296875
2014-07-16,5113.73095703125,11720.0,1299.5999755859375,1981.5699462890625
2014-07-17,5071.0048828125,11642.0,1316.699951171875,1958.1199951171875
2014-07-18,5086.81640625,11660.0,1309.199951171875,1978.219970703125
2014-07-21,5126.923828125,11615.0,1313.699951171875,1973.6300048828125
2014-07-22,5083.3232421875,11566.0,1306.0999755859375,1983.530029296875
2014-07-23,5093.03173828125,11580.0,1304.5,1987.010009765625
2014-07-24,5098.44287109375,11485.0,1290.5999755859375,1987.97998046875
2014-07-25,5088.60400390625,11552.0,1303.0999755859375,1978.3399658203125
2014-07-28,5088.60400390625,11561.0,1303.300048828125,1978.9100341796875
2014-07-29,5088.60400390625,11561.0,1298.300048828125,1969.949951171875
2014-07-30,5088.60400390625,11560.0,1294.9000244140625,1970.0699462890625
2014-07-31,5088.60400390625,11561.0,1281.300048828125,1930.6700439453125
2014-08-01,5088.60400390625,11761.0,1293.5999755859375,1925.1500244140625
2014-08-04,5119.0458984375,11861.0,1287.699951171875,1938.989990234375
2014-08-05,5108.8876953125,11755.0,1284.0,1920.2099609375
2014-08-06,5058.02978515625,11675.0,1306.699951171875,1920.239990234375
2014-08-07,5066.78076171875,11758.0,1310.800048828125,1909.5699462890625
2014-08-08,5053.56298828125,11785.0,1308.9000244140625,1931.5899658203125
2014-08-11,5113.03662109375,11745.0,1308.5,1936.9200439453125
2014-08-12,5132.1953125,11700.0,1308.800048828125,1933.75
2014-08-13,5168.0673828125,11680.0,1312.800048828125,1946.719970703125
2014-08-14,5155.34619140625,11683.0,1313.9000244140625,1955.1800537109375
2014-08-15,5148.76171875,11670.0,1304.5,1955.06005859375
2014-08-18,5156.55029296875,11667.0,1297.699951171875,1971.739990234375
2014-08-19,5164.966796875,11680.0,1295.0999755859375,1981.5999755859375
2014-08-20,5189.96533203125,11663.0,1293.4000244140625,1986.510009765625
2014-08-21,5205.93310546875,11700.0,1273.699951171875,1992.3699951171875
2014-08-22,5198.69384765625,11688.0,1278.5999755859375,1988.4000244140625
2014-08-25,5184.75439453125,11660.0,1277.300048828125,1997.9200439453125
2014-08-26,5146.3515625,11703.0,1283.800048828125,2000.02001953125
2014-08-27,5165.0458984375,11688.0,1281.9000244140625,2000.1199951171875
2014-08-28,5184.27734375,11665.0,1288.699951171875,1996.739990234375
2014-08-29,5136.66259765625,11715.0,1285.800048828125,2003.3699951171875
2014-09-01,5177.41650390625,11694.0,1285.800048828125,2003.3699951171875
2014-09-02,5201.3837890625,11698.0,1263.699951171875,2002.280029296875
2014-09-03,5223.93115234375,11743.0,1268.9000244140625,2000.719970703125
2014-09-04,5205.119140625,11767.0,1265.0999755859375,1997.6500244140625
2014-09-05,5217.1318359375,11741.0,1265.800048828125,2007.7099609375
2014-09-08,5246.27880859375,11722.0,1252.699951171875,2001.5400390625
2014-09-09,5196.9169921875,11713.0,1246.800048828125,1988.43994140625
2014-09-10,5142.791015625,11775.0,1243.5,1995.68994140625
2014-09-11,5132.83349609375,11805.0,1237.4000244140625,1997.449951171875
2014-09-12,5143.5107421875,11830.0,1229.9000244140625,1985.5400390625
2014-09-15,5144.69775390625,11885.0,1233.5999755859375,1984.1300048828125
2014-09-16,5130.30322265625,11925.0,1235.199951171875,1998.97998046875
2014-09-17,5187.982421875,11975.0,1234.4000244140625,2001.5699462890625
2014-09-18,5207.93896484375,11962.0,1225.699951171875,2011.3599853515625
2014-09-19,5227.37841796875,11969.0,1215.300048828125,2010.4000244140625
2014-09-22,5219.60009765625,11983.0,1216.800048828125,1994.2900390625
2014-09-23,5187.912109375,11978.0,1221.0,1982.77001953125
2014-09-24,5173.80517578125,11970.0,1218.5999755859375,1998.300048828125
2014-09-25,5201.1767578125,11943.0,1221.199951171875,1965.989990234375
2014-09-26,5132.36328125,11968.0,1214.0999755859375,1982.8499755859375
2014-09-29,5141.81103515625,12050.0,1217.5,1977.800048828125
2014-09-30,5137.37890625,12132.0,1210.5,1972.2900390625
2014-10-01,5140.712890625,12175.0,1214.5999755859375,1946.1600341796875
2014-10-02,5000.6142578125,12130.0,1214.199951171875,1946.1700439453125
2014-10-03,4949.1533203125,12112.0,1192.199951171875,1967.9000244140625
2014-10-06,4999.943359375,12181.0,1206.699951171875,1964.8199462890625
2014-10-07,5032.64501953125,12147.0,1211.699951171875,1935.0999755859375
2014-10-08,4958.326171875,12218.0,1205.300048828125,1968.8900146484375
2014-10-09,4993.6845703125,12210.0,1224.5999755859375,1928.2099609375
2014-10-10,4962.7666015625,12192.0,1221.0,1906.1300048828125
2014-10-13,4912.86181640625,12210.0,1229.300048828125,1874.739990234375
2014-10-14,4922.390625,12200.0,1233.5999755859375,1877.699951171875
2014-10-15,4962.74658203125,12188.0,1244.0999755859375,1862.489990234375
2014-10-16,4951.4208984375,12227.0,1240.5,1862.760009765625
2014-10-17,5028.75,12210.0,1238.300048828125,1886.760009765625
2014-10-20,5040.33642578125,12102.0,1244.0,1904.010009765625
2014-10-21,5029.1484375,12008.0,1251.0,1941.280029296875
2014-10-22,5074.1259765625,11987.0,1244.800048828125,1927.1099853515625
2014-10-23,5103.3193359375,11980.0,1228.5,1950.8199462890625
2014-10-24,5072.87060546875,12032.0,1231.199951171875,1964.5799560546875
2014-10-27,5024.09619140625,12075.0,1229.0999755859375,1961.6300048828125
2014-10-28,5001.109375,12100.0,1229.199951171875,1985.050048828125
2014-10-29,5073.85888671875,12137.0,1224.300048828125,1982.300048828125
2014-10-30,5058.65185546875,12092.0,1198.0999755859375,1994.6500244140625
2014-10-31,5089.34912109375,12150.0,1171.0999755859375,2018.050048828125
2014-11-03,5085.31103515625,12070.0,1169.4000244140625,2017.81005859375
2014-11-04,5070.74267578125,12107.0,1167.4000244140625,2012.0999755859375
2014-11-05,5066.634765625,12110.0,1145.4000244140625,2023.5699462890625
2014-11-06,5034.03515625,12175.0,1142.300048828125,2031.2099609375
2014-11-07,4987.22998046875,12150.0,1169.5999755859375,2031.9200439453125
2014-11-10,4965.19384765625,12175.0,1159.5999755859375,2038.260009765625
2014-11-11,5032.08837890625,12145.0,1162.800048828125,2039.6800537109375
2014-11-12,5048.64404296875,12128.0,1158.9000244140625,2038.25
2014-11-13,5048.47119140625,12187.0,1161.0999755859375,2039.3299560546875
2014-11-14,5049.291015625,12187.0,1185.0,2039.8199462890625
2014-11-17,5053.74609375,12200.0,1183.0,2041.3199462890625
2014-11-18,5102.2705078125,12195.0,1196.699951171875,2051.800048828125
2014-11-19,5127.73388671875,12125.0,1193.5999755859375,2048.719970703125
2014-11-20,5093.36767578125,12102.0,1190.699951171875,2052.75
2014-11-21,5111.845703125,12133.0,1197.5,2063.5
2014-11-24,5141.56396484375,12133.0,1195.5,2069.409912109375
2014-11-25,5118.74560546875,12133.0,1197.0999755859375,2067.030029296875
2014-11-26,5132.83642578125,12133.0,1196.5999755859375,2072.830078125
2014-11-27,5145.11474609375,12175.0,1196.5999755859375,2072.830078125
2014-11-28,5149.68798828125,12175.0,1175.199951171875,2067.56005859375
2014-12-01,5164.0869140625,12175.0,1218.0,2053.43994140625
2014-12-02,5175.59130859375,12285.0,1199.199951171875,2066.550048828125
2014-12-03,5165.8427734375,12285.0,1208.5,2074.330078125
2014-12-04,5176.95849609375,12285.0,1207.5,2071.919921875
2014-12-05,5187.79248046875,12285.0,1190.0999755859375,2075.3701171875
2014-12-08,5143.81396484375,12285.0,1194.699951171875,2060.31005859375
2014-12-09,5122.11279296875,12285.0,1231.5,2059.820068359375
2014-12-10,5165.2060546875,12285.0,1228.9000244140625,2026.1400146484375
2014-12-11,5152.49462890625,12285.0,1225.0999755859375,2035.3299560546875
2014-12-12,5160.232421875,12463.0,1222.0,2002.3299560546875
2014-12-15,5108.23291015625,12612.0,1207.199951171875,1989.6300048828125
2014-12-16,5025.83203125,12850.0,1193.9000244140625,1972.739990234375
2014-12-17,5035.453125,12705.0,1194.300048828125,2012.8900146484375
2014-12-18,5113.14599609375,12673.0,1194.699951171875,2061.22998046875
2014-12-19,5144.4208984375,12480.0,1195.9000244140625,2070.64990234375
2014-12-22,5125.57275390625,12435.0,1179.699951171875,2078.5400390625
2014-12-23,5138.86767578125,12460.0,1177.9000244140625,2082.169921875
2014-12-24,5166.78125,12415.0,1173.5,2081.8798828125
2014-12-25,5166.78125,12470.0,1173.5,2081.8798828125
2014-12-26,5166.78125,12470.0,1195.300048828125,2088.77001953125
2014-12-29,5178.17138671875,12405.0,1181.699951171875,2090.570068359375
2014-12-30,5226.7431640625,12410.0,1200.199951171875,2080.35009765625
2014-12-31,5226.7431640625,12420.0,1183.9000244140625,2058.89990234375
2015-01-01,5226.7431640625,12390.0,1183.9000244140625,2058.89990234375
2015-01-02,5242.56494140625,12390.0,1186.0,2058.199951171875
2015-01-05,5219.7919921875,12480.0,1203.9000244140625,2020.5799560546875
2015-01-06,5168.8583984375,12625.0,1219.300048828125,2002.6099853515625
2015-01-07,5206.9150390625,12635.0,1210.5999755859375,2025.9000244140625
2015-01-08,5211.625,12720.0,1208.4000244140625,2062.139892578125
2015-01-09,5216.4619140625,12610.0,1216.0,2044.81005859375
2015-01-12,5187.7314453125,12565.0,1232.699951171875,2028.260009765625
2015-01-13,5214.15576171875,12558.0,1234.300048828125,2023.030029296875
2015-01-14,5159.46728515625,12587.0,1234.4000244140625,2011.27001953125
2015-01-15,5188.51025390625,12555.0,1264.699951171875,1992.6700439453125
2015-01-16,5148.1787109375,12469.0,1276.9000244140625,2019.4200439453125
2015-01-19,5151.892578125,12580.0,1276.9000244140625,2019.4200439453125
2015-01-20,5165.888671875,12630.0,1294.199951171875,2022.550048828125
2015-01-21,5215.06298828125,12562.0,1293.699951171875,2032.1199951171875
2015-01-22,5252.978515625,12465.0,1300.699951171875,2063.14990234375
2015-01-23,5323.67724609375,12405.0,1292.5999755859375,2051.820068359375
2015-01-26,5259.81884765625,12423.0,1279.4000244140625,2057.090087890625
2015-01-27,5276.94384765625,12487.0,1291.699951171875,2029.550048828125
2015-01-28,5268.64697265625,12450.0,1285.9000244140625,2002.1600341796875
2015-01-29,5262.5126953125,12455.0,1254.5999755859375,2021.25
2015-01-30,5289.19775390625,12570.0,1278.5,1994.989990234375
2015-02-02,5276.03076171875,12730.0,1276.199951171875,2020.8499755859375
2015-02-03,5291.51171875,12645.0,1259.699951171875,2050.030029296875
2015-02-04,5315.0771484375,12575.0,1263.800048828125,2041.510009765625
2015-02-05,5279.689453125,12625.0,1262.0,2062.52001953125
2015-02-06,5342.30712890625,12587.0,1233.9000244140625,2055.469970703125
2015-02-09,5348.26220703125,12633.0,1240.800048828125,2046.739990234375
2015-02-10,5321.2666015625,12665.0,1231.5999755859375,2068.590087890625
2015-02-11,5336.3115234375,12727.0,1219.0,2068.530029296875
2015-02-12,5343.203125,12805.0,1220.0999755859375,2088.47998046875
2015-02-13,5373.95556640625,12770.0,1226.5,2096.989990234375
2015-02-16,5325.28759765625,12677.0,1226.5,2096.989990234375
2015-02-17,5337.29345703125,12615.0,1208.0999755859375,2100.340087890625
2015-02-18,5390.23974609375,12772.0,1199.699951171875,2099.679931640625
2015-02-19,5390.23974609375,12810.0,1207.0999755859375,2097.449951171875
2015-02-20,5399.8935546875,12885.0,1204.4000244140625,2110.300048828125
2015-02-23,5403.06640625,12813.0,1200.300048828125,2109.659912109375
2015-02-24,5417.103515625,12860.0,1196.9000244140625,2115.47998046875
2015-02-25,5444.89599609375,12797.0,1201.0,2113.860107421875
2015-02-26,5451.2099609375,12855.0,1209.5999755859375,2110.739990234375
2015-02-27,5450.08203125,12857.0,1212.5999755859375,2104.5
2015-03-02,5477.61767578125,12978.0,1207.699951171875,2117.389892578125
2015-03-03,5474.40576171875,12995.0,1204.0,2107.780029296875
2015-03-04,5447.84716796875,12970.0,1200.5999755859375,2098.530029296875
2015-03-05,5450.73486328125,13015.0,1195.9000244140625,2101.0400390625
2015-03-06,5514.57275390625,12900.0,1164.0999755859375,2071.260009765625
2015-03-09,5444.421875,13030.0,1166.4000244140625,2079.429931640625
2015-03-10,5462.7158203125,13073.0,1160.0999755859375,2044.1600341796875
2015-03-11,5419.35498046875,13070.0,1150.699951171875,2040.239990234375
2015-03-12,5439.6201171875,13175.0,1152.0999755859375,2065.949951171875
2015-03-13,5426.2548828125,13170.0,1152.5999755859375,2053.39990234375
2015-03-16,5435.05908203125,13185.0,1153.300048828125,2081.18994140625
2015-03-17,5438.94091796875,13195.0,1148.300048828125,2074.280029296875
2015-03-18,5412.9404296875,13120.0,1151.4000244140625,2099.5
2015-03-19,5453.64208984375,12880.0,1169.0999755859375,2089.27001953125
2015-03-20,5442.85302734375,13058.0,1184.800048828125,2108.10009765625
2015-03-23,5436.88623046875,13025.0,1188.0,2104.419921875
2015-03-24,5447.43603515625,12943.0,1191.699951171875,2091.5
2015-03-25,5405.2783203125,12905.0,1197.300048828125,2061.050048828125
2015-03-26,5368.59033203125,12930.0,1205.0999755859375,2056.14990234375
2015-03-27,5396.64404296875,13010.0,1199.800048828125,2061.02001953125
2015-03-30,5438.44384765625,13035.0,1184.800048828125,2086.239990234375
2015-03-31,5518.4599609375,13087.0,1183.0999755859375,2067.889892578125
2015-04-01,5466.65478515625,13060.0,1208.0999755859375,2059.68994140625
2015-04-02,5456.18701171875,12958.0,1200.9000244140625,2066.9599609375
2015-04-03,5456.18701171875,12985.0,1200.9000244140625,2066.9599609375
2015-04-06,5479.8173828125,12965.0,1218.5999755859375,2080.6201171875
2015-04-07,5523.07470703125,12945.0,1210.5999755859375,2076.330078125
2015-04-08,5486.3701171875,12995.0,1203.0999755859375,2081.89990234375
2015-04-09,5500.68603515625,12925.0,1193.5999755859375,2091.179931640625
2015-04-10,5491.1259765625,12935.0,1204.5999755859375,2102.06005859375
2015-04-13,5447.197265625,12890.0,1199.300048828125,2092.429931640625
2015-04-14,5418.89599609375,13045.0,1192.800048828125,2095.840087890625
2015-04-15,5414.33642578125,12975.0,1201.5,2106.6298828125
2015-04-16,5420.52197265625,12897.0,1198.0,2104.989990234375
2015-04-17,5410.43359375,12820.0,1202.9000244140625,2081.179931640625
2015-04-20,5400.5927734375,12800.0,1193.5,2100.39990234375
2015-04-21,5460.36083984375,12970.0,1202.9000244140625,2097.2900390625
2015-04-22,5436.9072265625,12925.0,1186.9000244140625,2107.9599609375
2015-04-23,5435.9970703125,12900.0,1194.4000244140625,2112.929931640625
2015-04-24,5435.14306640625,12930.0,1175.199951171875,2117.68994140625
2015-04-27,5245.24169921875,12942.0,1203.300048828125,2108.919921875
2015-04-28,5241.953125,12927.0,1214.0,2114.760009765625
2015-04-29,5105.36376953125,12935.0,1209.800048828125,2106.85009765625
2015-04-30,5086.22705078125,12915.0,1182.4000244140625,2085.510009765625
2015-05-01,5086.22705078125,12957.0,1174.5,2108.2900390625
2015-05-04,5140.93701171875,12975.0,1186.800048828125,2114.489990234375
2015-05-05,5160.107421875,12860.0,1193.199951171875,2089.4599609375
2015-05-06,5184.74853515625,13005.0,1190.300048828125,2080.14990234375
2015-05-07,5150.28564453125,13004.0,1182.4000244140625,2088.0
2015-05-08,5182.01123046875,13095.0,1189.0999755859375,2116.10009765625
2015-05-11,5172.2802734375,13047.0,1183.199951171875,2105.330078125
2015-05-12,5205.4091796875,13170.0,1192.5999755859375,2099.1201171875
2015-05-13,5245.9287109375,13145.0,1218.4000244140625,2098.47998046875
2015-05-14,5245.9287109375,13102.0,1225.4000244140625,2121.10009765625
2015-05-15,5226.892578125,13013.0,1225.5,2122.72998046875
2015-05-18,5237.607421875,13047.0,1227.800048828125,2129.199951171875
2015-05-19,5269.166015625,13162.0,1206.9000244140625,2127.830078125
2015-05-20,5292.54296875,13168.0,1208.9000244140625,2125.85009765625
2015-05-21,5313.0009765625,13015.0,1204.4000244140625,2130.820068359375
2015-05-22,5314.94580078125,13108.0,1204.300048828125,2126.06005859375
2015-05-25,5288.15576171875,13140.0,1204.300048828125,2126.06005859375
2015-05-26,5320.693359375,13173.0,1187.199951171875,2104.199951171875
2015-05-27,5253.18359375,13217.0,1185.9000244140625,2123.47998046875
2015-05-28,5237.197265625,13170.0,1188.0999755859375,2120.7900390625
2015-05-29,5216.17578125,13165.0,1189.4000244140625,2107.389892578125
2015-06-01,5213.61279296875,13200.0,1188.300048828125,2111.72998046875
2015-06-02,5213.61279296875,13188.0,1194.0999755859375,2109.60009765625
2015-06-03,5130.29931640625,13150.0,1184.699951171875,2114.070068359375
2015-06-04,5095.62255859375,13230.0,1174.9000244140625,2095.840087890625
2015-06-05,5100.373046875,13275.0,1167.800048828125,2092.830078125
2015-06-08,5014.79736328125,13388.0,1173.199951171875,2079.280029296875
2015-06-09,4899.69140625,13310.0,1177.300048828125,2080.14990234375
2015-06-10,4933.365234375,13345.0,1186.0999755859375,2105.199951171875
2015-06-11,4928.62060546875,13205.0,1179.9000244140625,2108.860107421875
2015-06-12,4935.625,13230.0,1178.800048828125,2094.110107421875
2015-06-15,4837.60546875,13315.0,1185.300048828125,2084.429931640625
2015-06-16,4872.4091796875,13320.0,1180.5,2096.2900390625
2015-06-17,4945.56005859375,13340.0,1176.4000244140625,2100.43994140625
2015-06-18,4945.30615234375,13330.0,1201.5,2121.239990234375
2015-06-19,4984.81201171875,13290.0,1201.5,2109.989990234375
2015-06-22,4959.05859375,13310.0,1183.699951171875,2122.85009765625
2015-06-23,4937.4560546875,13302.0,1176.199951171875,2124.199951171875
2015-06-24,4953.3232421875,13250.0,1172.5999755859375,2108.580078125
2015-06-25,4919.8505859375,13290.0,1171.5,2102.31005859375
2015-06-26,4922.8134765625,13303.0,1172.9000244140625,2101.489990234375
2015-06-29,4882.38818359375,13322.0,1178.5,2057.639892578125
2015-06-30,4910.466796875,13322.0,1171.5,2063.110107421875
2015-07-01,4903.87158203125,13342.0,1169.0,2077.419921875
2015-07-02,4944.587890625,13318.0,1163.0,2076.780029296875
2015-07-03,4982.71630859375,13260.0,1163.0,2076.780029296875
2015-07-06,4916.5498046875,13340.0,1172.9000244140625,2068.760009765625
2015-07-07,4905.8583984375,13340.0,1152.4000244140625,2081.340087890625
2015-07-08,4871.380859375,13325.0,1163.300048828125,2046.6800537109375
2015-07-09,4838.095703125,13335.0,1159.0,2051.31005859375
2015-07-10,4858.84521484375,13303.0,1157.699951171875,2076.6201171875
2015-07-13,4893.7265625,13278.0,1155.199951171875,2099.60009765625
2015-07-14,4901.6162109375,13280.0,1153.300048828125,2108.949951171875
2015-07-15,4869.65966796875,13305.0,1147.199951171875,2107.39990234375
2015-07-16,4869.65966796875,13338.0,1143.800048828125,2124.2900390625
2015-07-17,4869.65966796875,13331.0,1131.800048828125,2126.639892578125
2015-07-20,4869.65966796875,13350.0,1106.699951171875,2128.280029296875
2015-07-21,4869.65966796875,13340.0,1103.4000244140625,2119.2099609375
2015-07-22,4906.49755859375,13335.0,1091.4000244140625,2114.14990234375
2015-07-23,4902.654296875,13400.0,1094.0,2102.14990234375
2015-07-24,4856.40625,13430.0,1085.5999755859375,2079.64990234375
2015-07-27,4771.099609375,13430.0,1096.5,2067.639892578125
2015-07-28,4714.57275390625,13465.0,1096.300048828125,2093.25
2015-07-29,4720.9375,13290.0,1092.699951171875,2108.570068359375
2015-07-30,4712.30908203125,13460.0,1088.4000244140625,2108.6298828125
2015-07-31,4802.341796875,13492.0,1094.9000244140625,2103.840087890625
2015-08-03,4799.9951171875,13425.0,1089.4000244140625,2098.0400390625
2015-08-04,4780.9013671875,13440.0,1090.699951171875,2093.320068359375
2015-08-05,4850.34326171875,13485.0,1085.699951171875,2099.840087890625
2015-08-06,4806.376953125,13517.0,1090.199951171875,2083.56005859375
2015-08-07,4770.11767578125,13465.0,1094.0999755859375,2077.570068359375
2015-08-10,4748.7646484375,13465.0,1104.199951171875,2104.179931640625
2015-08-11,4622.4111328125,13467.0,1107.5999755859375,2084.070068359375
2015-08-12,4479.31689453125,13605.0,1123.199951171875,2086.050048828125
2015-08-13,4584.0712890625,13745.0,1115.699951171875,2083.389892578125
2015-08-14,4585.21240234375,13675.0,1112.9000244140625,2091.5400390625
2015-08-17,4585.21240234375,13715.0,1118.5999755859375,2102.43994140625
2015-08-18,4510.302734375,13830.0,1117.0999755859375,2096.919921875
2015-08-19,4484.06787109375,13828.0,1128.0999755859375,2079.610107421875
2015-08-20,4441.73828125,13748.0,1153.0,2035.72998046875
2015-08-21,4335.78466796875,13885.0,1159.5999755859375,1970.8900146484375
2015-08-24,4163.56689453125,13815.0,1153.4000244140625,1893.2099609375
2015-08-25,4228.3359375,13915.0,1138.199951171875,1867.6099853515625
2015-08-26,4237.56787109375,13800.0,1124.5999755859375,1940.510009765625
2015-08-27,4430.45947265625,13960.0,1122.4000244140625,1987.6600341796875
2015-08-28,4446.0283203125,13795.0,1133.0999755859375,1988.8699951171875
2015-08-31,4509.431640625,13910.0,1131.5999755859375,1972.1800537109375
2015-09-01,4412.28759765625,14000.0,1138.699951171875,1913.8499755859375
2015-09-02,4401.1220703125,13988.0,1132.5,1948.8599853515625
2015-09-03,4432.93798828125,14050.0,1123.699951171875,1951.1300048828125
2015-09-04,4415.1708984375,14065.0,1120.5999755859375,1921.219970703125
2015-09-07,4301.1982421875,14190.0,1120.5999755859375,1921.219970703125
2015-09-08,4318.42236328125,14275.0,1120.4000244140625,1969.4100341796875
2015-09-09,4347.107421875,14160.0,1102.199951171875,1942.0400390625
2015-09-10,4343.09228515625,14250.0,1109.5,1952.2900390625
2015-09-11,4360.2978515625,14235.0,1103.5,1961.050048828125
2015-09-14,4390.2021484375,14270.0,1107.699951171875,1953.030029296875
2015-09-15,4346.99072265625,14310.0,1102.800048828125,1978.0899658203125
2015-09-16,4332.3447265625,14400.0,1119.199951171875,1995.31005859375
2015-09-17,4378.2138671875,14377.0,1117.300048828125,1990.199951171875
2015-09-18,4380.14892578125,14225.0,1138.0999755859375,1958.030029296875
2015-09-21,4375.91162109375,14403.0,1133.0999755859375,1966.969970703125
2015-09-22,4343.875,14470.0,1125.0,1942.739990234375
2015-09-23,4244.26171875,14595.0,1131.5999755859375,1938.760009765625
2015-09-24,4244.26171875,14640.0,1153.800048828125,1932.239990234375
2015-09-25,4209.27490234375,14670.0,1146.0,1931.3399658203125
2015-09-28,4120.34228515625,14617.0,1132.0,1881.77001953125
2015-09-29,4178.24560546875,14697.0,1127.0999755859375,1884.0899658203125
2015-09-30,4223.744140625,14680.0,1115.5,1920.030029296875
2015-10-01,4254.71044921875,14552.0,1114.199951171875,1923.8199462890625
2015-10-02,4207.634765625,14665.0,1137.0999755859375,1951.3599853515625
2015-10-05,4343.5322265625,14605.0,1138.0999755859375,1987.050048828125
2015-10-06,4445.60791015625,14433.0,1146.800048828125,1979.9200439453125
2015-10-07,4486.95751953125,14060.0,1149.0,1995.8299560546875
2015-10-08,4491.2578125,13865.0,1144.699951171875,2013.4300537109375
2015-10-09,4589.16552734375,13410.0,1156.300048828125,2014.8900146484375
2015-10-12,4630.52685546875,13320.0,1164.9000244140625,2017.4599609375
2015-10-13,4482.90185546875,13502.0,1165.800048828125,2003.68994140625
2015-10-14,4482.90185546875,13650.0,1180.0999755859375,1994.239990234375
2015-10-15,4507.01953125,13260.0,1187.9000244140625,2023.8599853515625
2015-10-16,4521.70556640625,13400.0,1183.5999755859375,2033.1099853515625
2015-10-19,4569.66650390625,13475.0,1173.300048828125,2033.6600341796875
2015-10-20,4585.6455078125,13650.0,1178.0,2030.77001953125
2015-10-21,4605.046875,13733.0,1167.5999755859375,2018.93994140625
2015-10-22,4584.38330078125,13700.0,1166.5999755859375,2052.510009765625
2015-10-23,4652.96484375,13478.0,1163.300048828125,2075.14990234375
2015-10-26,4691.5283203125,13520.0,1167.0,2071.179931640625
2015-10-27,4673.87646484375,13610.0,1166.800048828125,2065.889892578125
2015-10-28,4608.560546875,13650.0,1177.0999755859375,2090.35009765625
2015-10-29,4471.8466796875,13602.0,1147.199951171875,2089.409912109375
2015-10-30,4455.0068359375,13602.0,1141.5,2079.360107421875
2015-11-02,4464.78515625,13630.0,1135.800048828125,2104.050048828125
2015-11-03,4532.9091796875,13580.0,1114.199951171875,2109.7900390625
2015-11-04,4612.38525390625,13395.0,1106.5,2102.31005859375
2015-11-05,4577.0546875,13455.0,1104.4000244140625,2099.929931640625
2015-11-06,4566.3740234375,13525.0,1087.5999755859375,2099.199951171875
2015-11-09,4499.33154296875,13610.0,1087.9000244140625,2078.580078125
2015-11-10,4450.88037109375,13645.0,1088.199951171875,2081.719970703125
2015-11-11,4451.416015625,13560.0,1084.699951171875,2075.0
2015-11-12,4462.05126953125,13525.0,1080.800048828125,2045.969970703125
2015-11-13,4472.66357421875,13610.0,1080.800048828125,2023.0400390625
2015-11-16,4442.00732421875,13743.0,1083.699951171875,2053.18994140625
2015-11-17,4500.771484375,13708.0,1068.699951171875,2050.43994140625
2015-11-18,4497.73486328125,13720.0,1068.800048828125,2083.580078125
2015-11-19,4518.7646484375,13705.0,1078.0,2081.239990234375
2015-11-20,4561.15673828125,13655.0,1076.4000244140625,2089.169921875
2015-11-23,4540.88916015625,13540.0,1066.800048828125,2086.590087890625
